Date,Price,Open,High,Low,Vol.,Change %
7/20/2021,2.0127,1.9853,2.019,1.9627,33.37K,1.39%
7/19/2021,1.9852,2.1011,2.1064,1.9672,51.25K,-6.06%
7/16/2021,2.1133,2.1034,2.1286,2.0834,34.65K,0.03%
7/15/2021,2.1126,2.1379,2.1425,2.1022,44.14K,-1.44%
7/14/2021,2.1435,2.1792,2.183,2.1098,57.10K,-1.87%
7/13/2021,2.1844,2.151,2.1877,2.1444,43.15K,1.61%
7/12/2021,2.1498,2.1527,2.1603,2.1164,45.64K,-0.25%
7/9/2021,2.1552,2.1281,2.1654,2.1117,44.52K,1.64%
7/8/2021,2.1204,2.0849,2.1299,2.051,57.31K,1.50%
7/7/2021,2.0891,2.1243,2.1505,2.062,58.36K,-0.75%
7/6/2021,2.1049,2.179,2.2101,2.0984,67.83K,-4.14%
7/5/2021,2.1957,2.1787,2.1991,2.1662,,0.78%
7/4/2021,2.1787,2.1768,2.181,2.1746,,-0.02%
7/2/2021,2.1791,2.1495,2.1841,2.1411,44.66K,1.06%
7/1/2021,2.1562,2.1314,2.1867,2.1283,56.11K,1.29%
6/30/2021,2.1287,2.13,2.143,2.1161,3.82K,0.32%
6/29/2021,2.1219,2.1201,2.1485,2.1,14.94K,0.17%
6/28/2021,2.1182,2.148,2.1558,2.1167,17.49K,-1.45%
6/25/2021,2.1493,2.1599,2.1754,2.0875,32.82K,-0.60%
6/24/2021,2.1623,2.1606,2.1659,2.1315,26.60K,0.13%
6/23/2021,2.1594,2.1523,2.1877,2.1468,31.45K,0.39%
6/22/2021,2.151,2.126,2.1577,2.1167,30.70K,1.14%
6/21/2021,2.1268,2.0861,2.1298,2.0704,36.37K,1.61%
6/18/2021,2.0932,2.0679,2.102,2.0432,43.14K,1.28%
6/17/2021,2.0668,2.0944,2.1106,2.0376,48.28K,-1.74%
6/16/2021,2.1034,2.1129,2.1278,2.087,49.70K,-0.42%
6/15/2021,2.1123,2.1116,2.1267,2.1036,37.95K,0.03%
6/14/2021,2.1116,2.1146,2.1422,2.1074,40.84K,-0.43%
6/11/2021,2.1207,2.1417,2.1528,2.0912,57.97K,-1.06%
6/10/2021,2.1434,2.1226,2.156,2.101,46.64K,0.65%
6/9/2021,2.1295,2.1344,2.1502,2.1186,43.61K,-0.26%
6/8/2021,2.135,2.1156,2.1404,2.092,53.74K,0.92%
6/7/2021,2.1156,2.1134,2.1315,2.0995,46.74K,-0.20%
6/4/2021,2.1199,2.1046,2.1231,2.0925,31.72K,0.87%
6/3/2021,2.1017,2.1061,2.1236,2.083,40.79K,-0.26%
6/2/2021,2.1071,2.0775,2.1105,2.0747,48.19K,1.72%
6/1/2021,2.0715,2.044,2.1135,2.0368,68.31K,0.92%
5/31/2021,2.0526,2.0419,2.0674,2.0369,,0.52%
5/30/2021,2.0419,2.0421,2.0444,2.0396,,-0.13%
5/28/2021,2.0445,2.065,2.0725,2.034,5.30K,-0.58%
5/27/2021,2.0564,2.0476,2.06,2.024,14.43K,0.55%
5/26/2021,2.0452,2.0331,2.0499,2.0195,18.45K,0.48%
5/25/2021,2.0354,2.0449,2.0525,2.0248,29.70K,-0.32%
5/24/2021,2.042,1.9925,2.0458,1.9876,24.43K,2.71%
5/21/2021,1.9882,1.9605,2.0023,1.9485,27.03K,1.21%
5/20/2021,1.9644,2.0094,2.0171,1.9553,29.45K,-2.13%
5/19/2021,2.0071,2.0509,2.0531,1.9733,25.17K,-2.40%
5/18/2021,2.0564,2.0629,2.0777,2.0191,43.77K,-0.19%
5/17/2021,2.0604,2.037,2.0662,2.0301,46.04K,1.19%
5/14/2021,2.0362,1.9997,2.0407,1.9857,47.29K,1.76%
5/13/2021,2.0009,2.0669,2.069,1.9827,69.51K,-3.31%
5/12/2021,2.0695,2.0418,2.081,2.0311,76.21K,1.36%
5/11/2021,2.0417,2.0164,2.0465,1.9964,69.88K,1.24%
5/10/2021,2.0166,2.06,2.0776,1.9958,82.85K,0.30%
5/7/2021,2.0106,1.9926,2.0156,1.9688,60.07K,1.06%
5/6/2021,1.9895,1.9952,2.0116,1.9794,41.30K,-0.65%
5/5/2021,2.0025,2.0144,2.0278,1.9881,62.63K,0.19%
5/4/2021,1.9988,1.9543,2.0151,1.9519,61.70K,2.40%
5/3/2021,1.9519,1.9183,1.961,1.9076,46.03K,1.60%
4/30/2021,1.9211,1.955,1.955,1.91,2.57K,-2.05%
4/29/2021,1.9614,1.9354,1.9743,1.9339,13.71K,1.18%
4/28/2021,1.9386,1.9106,1.9512,1.9008,14.00K,1.73%
4/27/2021,1.9057,1.88,1.9136,1.878,22.71K,1.45%
4/26/2021,1.8785,1.8743,1.884,1.8324,27.17K,0.27%
4/23/2021,1.8735,1.8633,1.8832,1.8528,20.38K,0.68%
4/22/2021,1.8608,1.8499,1.8673,1.8383,21.64K,0.38%
4/21/2021,1.8537,1.8759,1.8764,1.8382,25.81K,-1.40%
4/20/2021,1.8801,1.8925,1.9155,1.8483,37.75K,-0.66%
4/19/2021,1.8925,1.8913,1.9028,1.8816,27.67K,-0.17%
4/16/2021,1.8957,1.8963,1.9093,1.8868,39.31K,-0.17%
4/15/2021,1.8989,1.8824,1.8994,1.8756,39.48K,0.47%
4/14/2021,1.89,1.8205,1.8945,1.8205,52.50K,4.16%
4/13/2021,1.8145,1.808,1.8247,1.8011,45.90K,0.36%
4/12/2021,1.808,1.8073,1.8426,1.7877,51.16K,0.02%
4/9/2021,1.8076,1.8079,1.8128,1.7882,42.87K,-0.12%
4/8/2021,1.8098,1.8052,1.8125,1.7845,41.86K,0.11%
4/7/2021,1.8079,1.7911,1.8107,1.7618,46.28K,0.77%
4/6/2021,1.7941,1.7741,1.8256,1.7722,43.19K,1.22%
4/5/2021,1.7724,1.83,1.833,1.7487,36.64K,-3.23%
4/1/2021,1.8316,1.7745,1.8363,1.7683,46.31K,3.40%
3/31/2021,1.7713,1.7905,1.802,1.7627,2.94K,-1.00%
3/30/2021,1.7892,1.8138,1.8229,1.7776,15.22K,-1.14%
3/29/2021,1.8098,1.81,1.826,1.776,17.11K,-0.01%
3/26/2021,1.81,1.7474,1.8204,1.7474,19.79K,3.56%
3/25/2021,1.7478,1.8185,1.8205,1.731,24.68K,-4.26%
3/24/2021,1.8256,1.7344,1.8299,1.733,23.15K,4.39%
3/23/2021,1.7489,1.8236,1.8264,1.7295,25.95K,-4.40%
3/22/2021,1.8293,1.8251,1.8407,1.7984,23.77K,0.38%
3/19/2021,1.8223,1.7714,1.8324,1.7554,42.41K,2.14%
3/18/2021,1.7842,1.8989,1.9131,1.7437,47.15K,-6.40%
3/17/2021,1.9061,1.9341,1.9439,1.8805,55.25K,-1.38%
3/16/2021,1.9327,1.9456,1.9489,1.9131,31.51K,-0.83%
3/15/2021,1.9489,1.9649,1.9823,1.9231,44.49K,-0.95%
3/12/2021,1.9675,1.9594,1.9801,1.9494,59.89K,0.41%
3/11/2021,1.9594,1.9191,1.9645,1.908,56.67K,2.20%
3/10/2021,1.9173,1.9,1.9291,1.8812,64.49K,0.52%
3/9/2021,1.9073,1.9077,1.9362,1.8945,62.96K,-0.06%
3/8/2021,1.9085,1.954,1.9868,1.8988,72.30K,-1.83%
3/5/2021,1.944,1.902,1.953,1.8885,82.23K,2.53%
3/4/2021,1.896,1.8297,1.9145,1.8025,74.73K,3.28%
3/3/2021,1.8357,1.8064,1.8487,1.801,73.88K,1.53%
3/2/2021,1.8081,1.807,1.8406,1.7882,56.89K,-0.61%
3/1/2021,1.8192,1.8485,1.8779,1.8007,75.45K,-2.01%
2/26/2021,1.8565,1.9095,1.9099,1.8487,7.27K,-2.63%
2/25/2021,1.9066,1.9111,1.9193,1.8885,18.24K,-0.09%
2/24/2021,1.9083,1.8648,1.912,1.857,17.93K,2.16%
2/23/2021,1.868,1.8732,1.8914,1.8345,27.71K,0.51%
2/22/2021,1.8586,1.8141,1.8754,1.8112,46.54K,1.96%
2/19/2021,1.8229,1.832,1.8457,1.806,46.56K,-0.74%
2/18/2021,1.8364,1.8483,1.8653,1.8159,52.23K,-0.07%
2/17/2021,1.8377,1.8156,1.8533,1.8011,51.39K,1.28%
2/16/2021,1.8144,1.7743,1.8308,1.7743,109.65K,-0.50%
2/15/2021,1.8236,1.7928,1.828,1.7915,,1.69%
2/14/2021,1.7933,1.7743,1.801,1.7743,,1.24%
2/12/2021,1.7714,1.7415,1.7778,1.7237,66.42K,1.54%
2/11/2021,1.7446,1.7569,1.7609,1.7359,60.50K,-0.93%
2/10/2021,1.761,1.7597,1.7677,1.7473,59.35K,0.24%
2/9/2021,1.7567,1.7501,1.7663,1.7341,51.48K,0.51%
2/8/2021,1.7478,1.7149,1.753,1.7148,55.64K,1.99%
2/5/2021,1.7137,1.7079,1.736,1.7079,68.86K,0.78%
2/4/2021,1.7005,1.695,1.7115,1.6731,50.56K,0.59%
2/3/2021,1.6905,1.6835,1.705,1.6779,54.09K,0.95%
2/2/2021,1.6746,1.6474,1.6896,1.6444,71.35K,1.68%
2/1/2021,1.6469,1.5949,1.6503,1.5845,82.25K,2.91%
1/29/2021,1.6004,1.5983,1.6357,1.5951,3.35K,-0.08%
1/28/2021,1.6017,1.6065,1.6311,1.5934,12.02K,-0.45%
1/27/2021,1.6089,1.6012,1.621,1.5825,17.13K,0.66%
1/26/2021,1.5984,1.5965,1.6069,1.5851,27.66K,0.28%
1/25/2021,1.5939,1.5736,1.5997,1.5657,28.05K,1.14%
1/22/2021,1.576,1.6013,1.6014,1.5556,29.70K,-1.54%
1/21/2021,1.6006,1.5881,1.6025,1.5835,23.78K,0.01%
1/20/2021,1.6004,1.6012,1.6141,1.5873,22.22K,0.11%
1/19/2021,1.5987,1.5842,1.6089,1.5776,35.54K,0.55%
1/18/2021,1.5899,1.5886,1.5943,1.5778,,0.11%
1/17/2021,1.5881,1.5829,1.5914,1.5829,,-0.30%
1/15/2021,1.5929,1.6201,1.6235,1.5724,50.53K,-1.64%
1/14/2021,1.6194,1.5977,1.6213,1.583,47.08K,1.28%
1/13/2021,1.5989,1.5997,1.6158,1.5832,46.76K,0.14%
1/12/2021,1.5967,1.5735,1.6026,1.5709,51.16K,1.47%
1/11/2021,1.5735,1.5855,1.5865,1.5525,62.87K,-0.38%
1/8/2021,1.5795,1.5405,1.5863,1.5379,60.18K,2.69%
1/7/2021,1.5381,1.526,1.5501,1.5226,57.12K,0.61%
1/6/2021,1.5287,1.5181,1.5422,1.5029,66.94K,0.65%
1/5/2021,1.5189,1.4598,1.5247,1.4512,74.13K,3.89%
1/4/2021,1.462,1.4828,1.5347,1.4522,72.56K,-0.97%
12/31/2020,1.4763,1.48,1.4844,1.4665,2.54K,-0.91%
12/30/2020,1.4898,1.4884,1.5018,1.4757,12.97K,0.20%
12/29/2020,1.4868,1.483,1.4996,1.482,16.15K,0.53%
12/28/2020,1.479,1.4903,1.5082,1.4744,15.29K,-0.74%
12/24/2020,1.49,1.4959,1.5086,1.4775,11.36K,-0.50%
12/23/2020,1.4975,1.454,1.5061,1.4444,22.61K,2.46%
12/22/2020,1.4616,1.4769,1.4779,1.446,16.51K,-1.07%
12/21/2020,1.4774,1.513,1.513,1.4265,35.06K,-2.35%
12/18/2020,1.513,1.4935,1.5198,1.4869,60.12K,1.19%
12/17/2020,1.4952,1.479,1.5001,1.4778,54.70K,1.17%
12/16/2020,1.4779,1.4592,1.4815,1.4514,64.05K,0.92%
12/15/2020,1.4644,1.4581,1.4708,1.4434,55.30K,0.69%
12/14/2020,1.4544,1.4393,1.4612,1.4186,50.41K,1.22%
12/11/2020,1.4369,1.4379,1.4497,1.4242,53.79K,0.08%
12/10/2020,1.4357,1.4021,1.4619,1.3988,56.58K,2.63%
12/9/2020,1.3989,1.4062,1.4256,1.3925,62.92K,-0.55%
12/8/2020,1.4067,1.3975,1.4098,1.3855,49.49K,0.54%
12/7/2020,1.3992,1.3991,1.4159,1.382,43.92K,-0.27%
12/4/2020,1.403,1.3915,1.4201,1.3884,44.36K,0.70%
12/3/2020,1.3933,1.3612,1.3984,1.3541,55.51K,1.98%
12/2/2020,1.3662,1.3441,1.3792,1.3336,55.83K,1.40%
12/1/2020,1.3473,1.369,1.3884,1.3389,64.00K,-0.63%
11/30/2020,1.3559,1.3716,1.3793,1.35,5.30K,-1.78%
11/27/2020,1.3805,1.392,1.392,1.3551,13.68K,0.85%
11/26/2020,1.3689,1.3912,1.4,1.3617,,-1.28%
11/25/2020,1.3866,1.3611,1.3987,1.3561,27.71K,1.99%
11/24/2020,1.3595,1.3064,1.3756,1.3064,28.93K,3.74%
11/23/2020,1.3105,1.2884,1.3121,1.2818,27.97K,1.88%
11/20/2020,1.2863,1.2744,1.2888,1.2652,31.78K,1.23%
11/19/2020,1.2707,1.264,1.2794,1.255,38.96K,0.53%
11/18/2020,1.264,1.242,1.2755,1.2347,51.64K,2.01%
11/17/2020,1.2391,1.2294,1.2444,1.2092,48.78K,0.83%
11/16/2020,1.2289,1.2046,1.2515,1.2042,44.03K,2.05%
11/13/2020,1.2042,1.2269,1.2277,1.2014,61.18K,-2.36%
11/12/2020,1.2333,1.247,1.2586,1.2251,63.50K,-1.00%
11/11/2020,1.2458,1.2604,1.2982,1.2407,75.15K,-0.53%
11/10/2020,1.2525,1.2131,1.2634,1.198,85.33K,2.94%
11/9/2020,1.2167,1.1498,1.249,1.143,110.10K,6.49%
11/6/2020,1.1426,1.1675,1.1675,1.1359,58.15K,-2.31%
11/5/2020,1.1696,1.1715,1.1741,1.1476,64.81K,-0.33%
11/4/2020,1.1735,1.1354,1.1758,1.1114,68.02K,4.12%
11/3/2020,1.1271,1.1162,1.1417,1.1,70.10K,1.33%
11/2/2020,1.1123,1.074,1.1208,1.0252,70.78K,2.87%
10/30/2020,1.0813,1.0929,1.0966,1.0689,2.94K,-0.65%
10/29/2020,1.0884,1.112,1.1317,1.0537,13.60K,-2.32%
10/28/2020,1.1142,1.1446,1.1448,1.101,19.52K,-3.76%
10/27/2020,1.1577,1.1252,1.1615,1.1241,26.32K,3.20%
10/26/2020,1.1218,1.1488,1.1488,1.1119,22.36K,-2.56%
10/23/2020,1.1513,1.1588,1.1694,1.1427,22.67K,-0.81%
10/22/2020,1.1607,1.1368,1.1682,1.1331,22.53K,1.82%
10/21/2020,1.1399,1.1655,1.1715,1.1267,36.76K,-2.86%
10/20/2020,1.1735,1.1535,1.1786,1.1445,38.95K,1.33%
10/19/2020,1.1581,1.1766,1.1833,1.1508,43.64K,-1.78%
10/16/2020,1.1791,1.1847,1.19,1.1627,49.88K,-0.81%
10/15/2020,1.1887,1.1946,1.1982,1.1489,67.50K,-0.32%
10/14/2020,1.1925,1.1679,1.1949,1.1543,51.16K,2.01%
10/13/2020,1.169,1.1588,1.1797,1.1564,58.24K,1.03%
10/12/2020,1.1571,1.1898,1.193,1.1484,54.97K,-3.03%
10/9/2020,1.1933,1.1895,1.2059,1.1815,77.73K,0.08%
10/8/2020,1.1923,1.1638,1.1939,1.1581,56.84K,2.71%
10/7/2020,1.1608,1.1714,1.1807,1.1443,76.21K,-2.34%
10/6/2020,1.1886,1.1372,1.1926,1.1317,77.24K,4.88%
10/5/2020,1.1333,1.0845,1.1455,1.0844,70.68K,4.45%
10/2/2020,1.085,1.1183,1.1235,1.0688,63.92K,-3.56%
10/1/2020,1.125,1.1509,1.1608,1.0916,70.58K,-1.78%
9/30/2020,1.1454,1.1071,1.1509,1.1,3.64K,3.28%
9/29/2020,1.109,1.1427,1.1438,1.1002,15.48K,-2.68%
9/28/2020,1.1395,1.1267,1.1459,1.1155,15.63K,1.18%
9/25/2020,1.1262,1.112,1.1281,1.1095,21.56K,0.85%
9/24/2020,1.1167,1.1018,1.1174,1.095,19.62K,0.83%
9/23/2020,1.1075,1.0992,1.1278,1.0871,28.38K,1.04%
9/22/2020,1.0961,1.116,1.1229,1.0877,18.77K,-1.01%
9/21/2020,1.1073,1.1545,1.1628,1.1039,34.52K,-4.46%
9/18/2020,1.159,1.161,1.1713,1.1431,34.80K,-0.07%
9/17/2020,1.1598,1.1156,1.1648,1.0968,56.97K,3.90%
9/16/2020,1.1163,1.1,1.1215,1.0967,63.76K,1.55%
9/15/2020,1.0993,1.0924,1.1063,1.0809,53.23K,0.54%
9/14/2020,1.0934,1.0937,1.0993,1.0759,59.57K,0.35%
9/11/2020,1.0896,1.0771,1.1037,1.0717,53.00K,0.67%
9/10/2020,1.0824,1.101,1.1083,1.0734,57.08K,-2.14%
9/9/2020,1.1061,1.0861,1.113,1.0658,66.63K,2.72%
9/8/2020,1.0768,1.1436,1.1443,1.0605,91.64K,-4.67%
9/7/2020,1.1296,1.128,1.1443,1.1224,,0.16%
9/6/2020,1.1278,1.1423,1.1425,1.1252,,-2.06%
9/4/2020,1.1515,1.1644,1.1858,1.1402,71.75K,-1.39%
9/3/2020,1.1677,1.1878,1.192,1.1384,85.47K,-1.75%
9/2/2020,1.1885,1.2335,1.2446,1.1844,78.61K,-3.44%
9/1/2020,1.2308,1.225,1.248,1.2213,60.11K,2.90%
8/31/2020,1.1961,1.223,1.2333,1.193,3.21K,-1.65%
8/28/2020,1.2162,1.2108,1.2305,1.1996,17.10K,0.45%
8/27/2020,1.2107,1.2448,1.2477,1.2,14.84K,-2.73%
8/26/2020,1.2447,1.2601,1.264,1.232,16.22K,-1.22%
8/25/2020,1.2601,1.2477,1.2758,1.247,22.72K,1.00%
8/24/2020,1.2476,1.2133,1.253,1.2103,24.71K,3.28%
8/21/2020,1.208,1.2471,1.253,1.1919,31.31K,-3.10%
8/20/2020,1.2467,1.2462,1.2511,1.2191,29.57K,-0.34%
8/19/2020,1.251,1.255,1.2581,1.2374,39.16K,-0.75%
8/18/2020,1.2604,1.2449,1.2631,1.232,45.28K,1.72%
8/17/2020,1.2391,1.2447,1.252,1.2266,47.65K,0.19%
8/14/2020,1.2367,1.2425,1.2539,1.2317,37.66K,-0.11%
8/13/2020,1.2381,1.256,1.2565,1.2358,42.18K,-1.52%
8/12/2020,1.2572,1.2423,1.2636,1.2388,45.92K,1.52%
8/11/2020,1.2384,1.2356,1.2671,1.2335,61.06K,0.12%
8/10/2020,1.2369,1.2268,1.2444,1.2217,46.44K,1.39%
8/7/2020,1.2199,1.2516,1.2562,1.2174,53.54K,-2.40%
8/6/2020,1.2499,1.2651,1.2723,1.2465,46.75K,-1.05%
8/5/2020,1.2631,1.2566,1.3054,1.2516,58.98K,0.37%
8/4/2020,1.2584,1.2384,1.2713,1.2223,45.53K,1.41%
8/3/2020,1.2409,1.2283,1.2516,1.2111,46.52K,1.96%
7/31/2020,1.2171,1.2235,1.2271,1.209,1.81K,0.43%
7/30/2020,1.2119,1.2578,1.2598,1.1654,9.50K,-3.30%
7/29/2020,1.2533,1.2398,1.2614,1.2396,9.79K,0.90%
7/28/2020,1.2421,1.2555,1.2628,1.2363,10.81K,-0.96%
7/27/2020,1.2541,1.2563,1.263,1.2324,13.74K,-0.18%
7/24/2020,1.2563,1.2576,1.2616,1.242,17.80K,0.18%
7/23/2020,1.2541,1.2721,1.2882,1.2505,17.47K,-1.31%
7/22/2020,1.2707,1.273,1.2797,1.2552,18.89K,-0.73%
7/21/2020,1.28,1.2347,1.291,1.2323,31.65K,3.60%
7/20/2020,1.2355,1.2198,1.2455,1.2018,35.67K,1.35%
7/17/2020,1.2191,1.2286,1.2305,1.2135,33.46K,-0.72%
7/16/2020,1.2279,1.2452,1.2478,1.2232,34.81K,-1.36%
7/15/2020,1.2448,1.2168,1.2485,1.209,46.26K,1.97%
7/14/2020,1.2208,1.215,1.23,1.2027,57.65K,-0.22%
7/13/2020,1.2235,1.2396,1.2412,1.214,45.92K,-1.43%
7/10/2020,1.2412,1.2239,1.2436,1.1994,44.54K,1.41%
7/9/2020,1.2239,1.2357,1.2426,1.2107,48.01K,-0.85%
7/8/2020,1.2344,1.2404,1.2511,1.2288,45.83K,-0.72%
7/7/2020,1.2433,1.245,1.2524,1.222,46.38K,0.13%
7/6/2020,1.2417,1.2285,1.2583,1.2285,49.03K,1.19%
7/3/2020,1.2271,1.2233,1.2312,1.2096,,-0.32%
7/2/2020,1.2311,1.2012,1.235,1.195,40.48K,2.63%
7/1/2020,1.1996,1.1973,1.2213,1.1795,51.30K,1.82%
6/30/2020,1.1781,1.169,1.191,1.1571,2.76K,1.09%
6/29/2020,1.1654,1.1274,1.1733,1.1151,11.98K,2.56%
6/26/2020,1.1363,1.1597,1.1685,1.12,11.81K,-1.67%
6/25/2020,1.1556,1.152,1.1664,1.118,20.89K,0.42%
6/24/2020,1.1508,1.2032,1.209,1.1375,19.04K,-4.34%
6/23/2020,1.203,1.2193,1.2425,1.1982,18.58K,-1.28%
6/22/2020,1.2186,1.2,1.2244,1.1971,23.60K,0.59%
6/19/2020,1.2114,1.201,1.2288,1.1802,23.35K,1.07%
6/18/2020,1.1986,1.1829,1.2008,1.1674,30.66K,1.40%
6/17/2020,1.182,1.178,1.1926,1.1597,43.88K,-0.02%
6/16/2020,1.1822,1.137,1.1959,1.1236,50.06K,3.98%
6/15/2020,1.137,1.1053,1.1433,1.078,48.46K,3.23%
6/12/2020,1.1014,1.0849,1.125,1.0534,44.31K,1.23%
6/11/2020,1.088,1.1645,1.1645,1.0672,56.96K,-7.25%
6/10/2020,1.173,1.1435,1.1824,1.1316,55.93K,1.58%
6/9/2020,1.1547,1.1212,1.159,1.104,44.33K,2.98%
6/8/2020,1.1213,1.1523,1.1824,1.1164,46.05K,-2.55%
6/5/2020,1.1506,1.0716,1.1526,1.0711,49.61K,7.12%
6/4/2020,1.0741,1.063,1.0802,1.0468,43.05K,0.89%
6/3/2020,1.0646,1.089,1.108,1.0462,55.34K,-2.52%
6/2/2020,1.0921,1.0345,1.0945,1.0338,53.02K,6.13%
6/1/2020,1.029,1.032,1.0494,1.0084,47.35K,6.67%
5/29/2020,0.9647,0.9313,0.997,0.9025,4.53K,4.22%
5/28/2020,0.9256,0.9466,0.9643,0.9181,17.60K,-4.78%
5/27/2020,0.9721,0.9905,0.9952,0.9485,15.74K,-1.89%
5/26/2020,0.9908,0.9891,1.034,0.969,23.52K,-4.71%
5/25/2020,1.0398,1.0133,1.0472,1.0078,,2.67%
5/24/2020,1.0128,1.0189,1.0217,1.0063,,3.14%
5/22/2020,0.982,0.9873,0.9924,0.9344,25.21K,-0.71%
5/21/2020,0.989,0.991,1.0182,0.9809,23.55K,-0.16%
5/20/2020,0.9906,0.9765,1.023,0.9683,30.48K,1.75%
5/19/2020,0.9736,1.0264,1.028,0.9657,33.41K,-3.26%
5/18/2020,1.0064,0.9205,1.0286,0.9195,39.47K,9.34%
5/15/2020,0.9204,0.903,0.9368,0.8965,38.57K,2.86%
5/14/2020,0.8948,0.8375,0.9041,0.8244,43.54K,7.63%
5/13/2020,0.8314,0.8221,0.8641,0.8074,50.81K,-0.83%
5/12/2020,0.8384,0.8755,0.8918,0.82,51.14K,-3.49%
5/11/2020,0.8687,0.9016,0.9168,0.8657,59.01K,-3.40%
5/8/2020,0.8993,0.8364,0.9069,0.8323,55.95K,7.43%
5/7/2020,0.8371,0.83,0.8863,0.81,57.22K,1.59%
5/6/2020,0.824,0.909,0.9199,0.8022,67.27K,-8.04%
5/5/2020,0.896,0.8204,0.906,0.8204,63.71K,11.57%
5/4/2020,0.8031,0.7943,0.8298,0.7769,53.04K,0.88%
5/1/2020,0.7961,0.8389,0.8674,0.7877,62.12K,8.77%
4/30/2020,0.7319,0.743,0.7915,0.7206,4.51K,5.39%
4/29/2020,0.6945,0.6333,0.7274,0.6288,13.04K,10.10%
4/28/2020,0.6308,0.6126,0.653,0.58,12.80K,3.34%
4/27/2020,0.6104,0.662,0.6765,0.5908,17.67K,-5.61%
4/24/2020,0.6467,0.7223,0.728,0.635,33.50K,-11.95%
4/23/2020,0.7345,0.737,0.8144,0.7225,23.98K,0.47%
4/22/2020,0.7311,0.7673,0.7936,0.6725,32.35K,0.58%
4/21/2020,0.7269,0.8994,0.9184,0.7086,37.77K,-18.12%
4/20/2020,0.8878,0.9589,0.9645,0.8855,35.23K,-7.16%
4/17/2020,0.9563,0.9619,0.9795,0.9406,42.34K,1.06%
4/16/2020,0.9463,0.9273,0.9631,0.9026,50.81K,3.56%
4/15/2020,0.9138,0.9458,0.9606,0.8976,46.59K,-3.22%
4/14/2020,0.9442,1.004,1.0153,0.9362,53.90K,-5.07%
4/13/2020,0.9946,1.0176,1.0281,0.94,49.61K,2.26%
4/9/2020,0.9726,1.03,1.0777,0.969,62.41K,-3.77%
4/8/2020,1.0107,1.0325,1.0476,1.0029,58.73K,-1.64%
4/7/2020,1.0275,1.062,1.0778,1.0229,53.60K,-1.74%
4/6/2020,1.0457,1.0505,1.09,1.0161,46.85K,-2.33%
4/3/2020,1.0706,0.9969,1.1104,0.988,54.39K,7.59%
4/2/2020,0.9951,0.9483,1.1384,0.9382,60.60K,6.74%
4/1/2020,0.9323,0.9903,1.0008,0.9303,74.97K,-7.88%
3/31/2020,1.0121,1.0282,1.0485,0.9999,3.44K,-0.72%
3/30/2020,1.0194,1.0505,1.0565,0.9884,12.36K,-4.60%
3/27/2020,1.0685,1.0782,1.0782,1.0461,10.68K,1.73%
3/26/2020,1.0503,1.0869,1.0931,1.0441,12.82K,-4.33%
3/25/2020,1.0978,1.0874,1.1065,1.0537,17.14K,1.62%
3/24/2020,1.0803,1.042,1.0931,1.0372,19.84K,6.32%
3/23/2020,1.0161,1.006,1.0447,0.955,19.76K,0.97%
3/20/2020,1.0063,1.0414,1.112,1.001,27.73K,-3.40%
3/19/2020,1.0417,0.9954,1.062,0.9498,41.00K,9.17%
3/18/2020,0.9542,1.0403,1.0557,0.9343,71.33K,-7.87%
3/17/2020,1.0357,1.0401,1.084,1.0309,53.84K,-1.04%
3/16/2020,1.0466,1.1647,1.1777,1.0248,67.50K,-7.98%
3/13/2020,1.1374,1.138,1.2081,1.1254,66.46K,-1.93%
3/12/2020,1.1598,1.2426,1.2538,1.1197,102.09K,-6.32%
3/11/2020,1.238,1.259,1.3023,1.2213,88.43K,-0.95%
3/10/2020,1.2499,1.1581,1.2771,1.1519,105.07K,7.48%
3/9/2020,1.1629,1.228,1.2297,1.0799,117.15K,-16.05%
3/6/2020,1.3852,1.4917,1.4993,1.3783,93.53K,-6.94%
3/5/2020,1.4885,1.54,1.5555,1.4815,73.23K,-2.92%
3/4/2020,1.5332,1.533,1.5633,1.5225,67.53K,0.01%
3/3/2020,1.533,1.5522,1.5766,1.5138,83.19K,0.28%
3/2/2020,1.5287,1.4595,1.5509,1.4435,89.47K,2.56%
2/28/2020,1.4906,1.4808,1.4945,1.4443,5.76K,0.09%
2/27/2020,1.4892,1.5059,1.5092,1.4408,19.03K,-0.68%
2/26/2020,1.4994,1.5689,1.5798,1.4836,24.48K,-4.41%
2/25/2020,1.5685,1.615,1.6311,1.5613,32.44K,-2.77%
2/24/2020,1.6132,1.6726,1.6726,1.5831,27.03K,-4.35%
2/21/2020,1.6866,1.6899,1.6909,1.6564,26.25K,-0.65%
2/20/2020,1.6976,1.7068,1.7183,1.6873,23.79K,-0.54%
2/19/2020,1.7068,1.673,1.7119,1.6674,35.04K,2.06%
2/18/2020,1.6724,1.7027,1.7027,1.658,61.14K,-0.99%
2/17/2020,1.6892,1.6968,1.7001,1.6814,,-0.47%
2/16/2020,1.6971,1.6997,1.7021,1.6964,,-0.06%
2/14/2020,1.6982,1.679,1.7021,1.6711,66.30K,1.05%
2/13/2020,1.6805,1.6814,1.6957,1.66,65.77K,0.29%
2/12/2020,1.6757,1.628,1.6836,1.628,69.89K,3.01%
2/11/2020,1.6267,1.6111,1.6425,1.6103,78.00K,0.88%
2/10/2020,1.6125,1.64,1.6528,1.61,66.18K,-1.87%
2/7/2020,1.6433,1.6712,1.6777,1.64,82.09K,-1.33%
